09-23-2017 13:28:36.656,-,AT,"ERROR,0000EEB0000026D1,XBEE-PRO XSC (S3B) 19200,3111,COM5 - 9600/8/N/1/N,10"
09-23-2017 13:29:07.237,5377,RECV,653A202D36312E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164
09-23-2017 13:29:07.300,5378,RECV,696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353536313637300D0A4C6F6E
09-23-2017 13:29:07.363,5379,RECV,6769747564653A202D37362E343833343434383333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F61742064697265637469
09-23-2017 13:29:07.426,5380,RECV,6F6E3A2033322E30320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034
09-23-2017 13:29:07.488,5381,RECV,322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E74656E64
09-23-2017 13:29:07.551,5382,RECV,656420536563746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F6D20696E74
09-23-2017 13:29:07.613,5383,RECV,656E64656420616E676C653A202D3239382E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D36312E30300D
09-23-2017 13:29:07.676,5384,RECV,0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420
09-23-2017 13:29:07.738,5385,RECV,426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353536313637300D0A4C6F6E6769747564653A202D3736
09-23-2017 13:29:07.801,5386,RECV,2E343833343434383333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A2032322E36390D
09-23-2017 13:29:07.864,5387,RECV,0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E74
09-23-2017 13:29:07.926,5388,RECV,2023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A49
09-23-2017 13:29:07.988,5389,RECV,6E74656E64656420536563746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F
09-23-2017 13:29:08.051,5390,RECV,6D20696E74656E64656420616E676C653A202D3330382E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D36
09-23-2017 13:29:08.144,5391,RECV,312E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E672077
09-23-2017 13:29:08.176,5392,RECV,2E722E7420426F61743A203239350D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353539353030300D0A4C6F6E6769747564
09-23-2017 13:29:08.238,5393,RECV,653A202D37362E343833343432313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A2031
09-23-2017 13:29:08.301,5394,RECV,392E32370D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434
09-23-2017 13:29:08.363,5395,RECV,363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E74656E646564205365
09-23-2017 13:29:08.426,5396,RECV,63746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F6D20696E74656E646564
09-23-2017 13:29:08.488,5397,RECV,20616E676C653A202D3331312E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C
09-23-2017 13:29:08.551,5398,RECV,653A202D36312E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164
09-23-2017 13:29:08.613,5399,RECV,696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353539353030300D0A4C6F6E
09-23-2017 13:29:08.676,5400,RECV,6769747564653A202D37362E343833343432313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F61742064697265637469
09-23-2017 13:29:08.738,5401,RECV,6F6E3A2031312E33300D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A20
09-23-2017 13:29:08.801,5402,RECV,34322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E74656E64
09-23-2017 13:29:08.863,5403,RECV,656420536563746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F6D20696E
09-23-2017 13:29:08.926,5404,RECV,74656E64656420616E676C653A202D3331392E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D36312E30300D
09-23-2017 13:29:08.988,5405,RECV,0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420
09-23-2017 13:29:09.051,5406,RECV,426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353539353030300D0A4C6F6E6769747564653A202D37
09-23-2017 13:29:09.113,5407,RECV,362E343833343432313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F61742064
09-23-2017 13:29:09.176,5408,RECV,6972656374696F6E3A20302E30380D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E7420
09-23-2017 13:29:09.238,5409,RECV,23303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E
09-23-2017 13:29:09.301,5410,RECV,74656E64656420536563746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F
09-23-2017 13:29:09.363,5411,RECV,6D20696E74656E64656420616E676C653A202D3333302E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D3631
09-23-2017 13:29:09.426,5412,RECV,2E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E672077
09-23-2017 13:29:09.488,5413,RECV,2E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353637353030300D0A4C6F6E676974756465
09-23-2017 13:29:09.551,5414,RECV,3A202D37362E343833343337313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A2033
09-23-2017 13:29:09.613,5415,RECV,35312E38320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E3434
09-23-2017 13:29:09.676,5416,RECV,34363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E74656E646564205365
09-23-2017 13:29:09.738,5417,RECV,63746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F6D20696E74656E6465
09-23-2017 13:29:09.801,5418,RECV,6420616E676C653A2032312E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C65
09-23-2017 13:29:09.863,5419,RECV,3A202D36312E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E64207265616469
09-23-2017 13:29:09.926,5420,RECV,6E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353637353030300D0A4C6F6E67
09-23-2017 13:29:09.988,5421,RECV,69747564653A202D37362E343833343337313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F
09-23-2017 13:29:10.051,5422,RECV,6E3A203335302E36350D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034
09-23-2017 13:29:10.113,5423,RECV,322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E74656E64
09-23-2017 13:29:10.176,5424,RECV,656420536563746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F6D20696E74
09-23-2017 13:29:10.238,5425,RECV,656E64656420616E676C653A2032302E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D36312E30300D0A2D
09-23-2017 13:29:10.301,5426,RECV,2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F
09-23-2017 13:29:10.363,5427,RECV,61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353736363637300D0A4C6F6E6769747564653A202D37362E
09-23-2017 13:29:10.426,5428,RECV,343833343335383333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F61742064697265
09-23-2017 13:29:10.488,5429,RECV,6374696F6E3A203334352E39340D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E7420
09-23-2017 13:29:10.551,5430,RECV,23303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E
09-23-2017 13:29:10.614,5431,RECV,74656E64656420536563746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F
09-23-2017 13:29:10.676,5432,RECV,6D20696E74656E64656420616E676C653A2031352E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D36312E30
09-23-2017 13:29:10.739,5433,RECV,300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E72
09-23-2017 13:29:10.801,5434,RECV,2E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353736363637300D0A4C6F6E6769747564653A20
09-23-2017 13:29:10.864,5435,RECV,2D37362E343833343335383333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203334322E
09-23-2017 13:29:10.926,5436,RECV,33310D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E34343436
09-23-2017 13:29:10.989,5437,RECV,3132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E74656E6465642053656374
09-23-2017 13:29:11.067,5438,RECV,6F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F6D20696E74656E64656420
09-23-2017 13:29:11.114,5439,RECV,616E676C653A2031322E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D
09-23-2017 13:29:11.176,5440,RECV,36312E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E67
09-23-2017 13:29:11.239,5441,RECV,20772E722E7420426F61743A203130330D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353737313637300D0A4C6F6E67697475
09-23-2017 13:29:11.301,5442,RECV,64653A202D37362E343833343338313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A
09-23-2017 13:29:11.379,5443,RECV,203333322E31350D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E
09-23-2017 13:29:11.426,5444,RECV,343434363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E74656E646564
09-23-2017 13:29:11.489,5445,RECV,20536563746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F6D20696E74656E
09-23-2017 13:29:11.551,5446,RECV,64656420616E676C653A20322E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D36312E30300D0A2D2D2D2D
09-23-2017 13:29:11.614,5447,RECV,2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A
09-23-2017 13:29:11.676,5448,RECV,203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353737313637300D0A4C6F6E6769747564653A202D37362E34383334
09-23-2017 13:29:11.739,5449,RECV,3338313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F61742064697265637469
09-23-2017 13:29:11.801,5450,RECV,6F6E3A203331342E38330D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A
09-23-2017 13:29:11.864,5451,RECV,2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E74656E
09-23-2017 13:29:11.926,5452,RECV,64656420536563746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F6D2069
09-23-2017 13:29:11.989,5453,RECV,6E74656E64656420616E676C653A202D31362E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D36312E30300D
09-23-2017 13:29:12.051,5454,RECV,0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420
09-23-2017 13:29:12.114,5455,RECV,426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353732313637300D0A4C6F6E6769747564653A202D37
09-23-2017 13:29:12.176,5456,RECV,362E343833343239353030300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203239382E3939
09-23-2017 13:29:12.239,5457,RECV,0D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132
09-23-2017 13:29:12.301,5458,RECV,303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E74656E64656420536563746F72
09-23-2017 13:29:12.364,5459,RECV,3A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F6D20696E74656E64656420616E
09-23-2017 13:29:12.426,5460,RECV,676C653A202D33322E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D36
09-23-2017 13:29:12.489,5461,RECV,312E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720
09-23-2017 13:29:12.551,5462,RECV,772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353732313637300D0A4C6F6E6769747564
09-23-2017 13:29:12.614,5463,RECV,653A202D37362E343833343239353030300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A20
09-23-2017 13:29:12.677,5464,RECV,3238362E33310D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E34
09-23-2017 13:29:12.739,5465,RECV,3434363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542055502052494748540D0A0A0A496E74656E6465642053
09-23-2017 13:29:12.801,5466,RECV,6563746F723A2055502052494748540A0A0D0A496E74656E64656420616E676C653A203333302E30300D0A4F66667365742066726F6D20696E74656E64
09-23-2017 13:29:12.864,5467,RECV,656420616E676C653A202D34342E30300D0A5361696C20616E676C653A203331342E30300D0A5461696C20616E676C653A202D36312E30300D0A2D2D2D2D
09-23-2017 13:29:12.926,5468,RECV,2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F6174
09-23-2017 13:29:12.989,5469,RECV,3A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353732313637300D0A4C6F6E6769747564653A202D37362E343833
09-23-2017 13:29:13.052,5470,RECV,343239353030300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374
09-23-2017 13:29:13.114,5471,RECV,696F6E3A203236342E38360D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A
09-23-2017 13:29:13.177,5472,RECV,2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C4546542055502052494748540D0A0A0A496E74656E
09-23-2017 13:29:13.239,5473,RECV,64656420536563746F723A205550204C4546540A0A0D0A496E74656E64656420616E676C653A203231302E30300D0A4F66667365742066726F6D20696E74
09-23-2017 13:29:13.302,5474,RECV,656E64656420616E676C653A2035342E30300D0A5361696C20616E676C653A2034342E30300D0A5461696C20616E676C653A2035392E30300D0A2D2D2D
09-23-2017 13:29:13.364,5475,RECV,2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F6174
09-23-2017 13:29:13.427,5476,RECV,3A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353833383333300D0A4C6F6E6769747564653A202D37362E343833
09-23-2017 13:29:13.489,5477,RECV,343537333333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203234322E31370D0A2D2D
09-23-2017 13:29:13.552,5478,RECV,2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C
09-23-2017 13:29:13.614,5479,RECV,202D37362E343833343932303030300D0A464143494E47204C4546542055502052494748540D0A0A0A496E74656E64656420536563746F723A20555020
09-23-2017 13:29:13.677,5480,RECV,4C4546540A0A0D0A496E74656E64656420616E676C653A203231302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A203332
09-23-2017 13:29:13.739,5481,RECV,2E30300D0A5361696C20616E676C653A2034342E30300D0A5461696C20616E676C653A2035392E30300D0A2D2D2D
09-23-2017 13:29:13.802,5482,RECV,2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F6174
09-23-2017 13:29:13.864,5483,RECV,3A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353833383333300D0A4C6F6E6769747564653A202D37362E3438
09-23-2017 13:29:13.927,5484,RECV,33343537333333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203232302E31330D0A2D2D
09-23-2017 13:29:13.989,5485,RECV,2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E34343436313230303030
09-23-2017 13:29:14.051,5486,RECV,2C202D37362E343833343932303030300D0A464143494E47204C4546542055502052494748540D0A0A0A496E74656E64656420536563746F723A20555020
09-23-2017 13:29:14.145,5487,RECV,4C4546540A0A0D0A496E74656E64656420616E676C653A203231302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A203130
09-23-2017 13:29:14.176,5488,RECV,2E30300D0A5361696C20616E676C653A2034342E30300D0A5461696C20616E676C653A2035392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053
09-23-2017 13:29:14.239,5489,RECV,656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203131310D0A494D552053747563
09-23-2017 13:29:14.317,5490,RECV,6B210D0A4C617469747564653A2034322E343434353831333333300D0A4C6F6E6769747564653A202D37362E343833343630383333300D0A57696E6420
09-23-2017 13:29:14.364,5491,RECV,772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203230362E37320D0A2D
09-23-2017 13:29:14.426,5492,RECV,2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E34343436313230303030
09-23-2017 13:29:14.489,5493,RECV,2C202D37362E343833343932303030300D0A464143494E47204C4546542055502052494748540D0A0A0A496E74656E64656420536563746F723A20555020
09-23-2017 13:29:14.551,5494,RECV,4C4546540A0A0D0A496E74656E64656420616E676C653A203231302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D
09-23-2017 13:29:14.614,5495,RECV,342E30300D0A5361696C20616E676C653A2034342E30300D0A5461696C20616E676C653A2035392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053
09-23-2017 13:29:14.676,5496,RECV,656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203132310D0A494D5520537475
09-23-2017 13:29:14.739,5497,RECV,636B210D0A4C617469747564653A2034322E343434353831333333300D0A4C6F6E6769747564653A202D37362E343833343630383333300D0A57696E6420
09-23-2017 13:29:14.801,5498,RECV,772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203139382E39340D0A2D2D2D2D2D2D2D2D2D2D4E4156494741
09-23-2017 13:29:14.864,5499,RECV,54494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030
09-23-2017 13:29:14.926,5500,RECV,300D0A464143494E47204C4546542055502052494748540D0A0A0A496E74656E64656420536563746F723A205550204C4546540A0A0D0A496E74656E6465
09-23-2017 13:29:14.989,5501,RECV,6420616E676C653A203231302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D31322E30300D0A5361696C20616E67
09-23-2017 13:29:15.051,5502,RECV,6C653A2034342E30300D0A5461696C20616E676C653A2035392E30300D0A2D2D2D2D2D2D2D2D2D2D526F74617279
09-23-2017 13:29:15.114,5503,RECV,2053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203233310D0A494D55205374
09-23-2017 13:29:15.176,5504,RECV,75636B210D0A4C617469747564653A2034322E343434353637333333300D0A4C6F6E6769747564653A202D37362E343833343634313637300D0A57696E64
09-23-2017 13:29:15.239,5505,RECV,20772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203139332E37310D0A2D2D2D2D2D2D2D2D2D2D4E41564947
09-23-2017 13:29:15.302,5506,RECV,4154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E3438333439323030
09-23-2017 13:29:15.364,5507,RECV,30300D0A464143494E47204C454654204449524543542052494748540D0A0A0A496E74656E64656420536563746F723A205F5F5F5F5F5F5F5455524E20
